timestamp_utc,request_id,conversation_id,message_id,topic,provider,model,endpoint,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,status_code,error_code,error_reason,time_taken_ms,billing_mode,user_id,application_id,region,streaming,retry_count,finish_reason
2026-09-04T00:32:33.059Z,req-5b04d7f6-63db-5c,conv-e5de59e3-9b8,msg-a3bf2f00-bb6a-5b,sales_enablement,OpenAI,gpt-5-mini,/v1/chat/completions,2271,0,344,2615,0.002188,200,,,699,Pay as you go,usr-0102,app-analytics-hub,eu-central-1,true,0,tool_call
2026-09-04T00:32:39.269Z,req-5160bcf1-fba8-57,conv-903ab754-3d5,msg-5ab5db6c-fc17-51,meeting_assistant,Anthropic,claude-haiku-3.5,/v1/chat/completions,454,0,384,838,0.001557,200,,,1163,Provisioned Throughput,usr-0062,app-content-studio,us-east-1,true,0,stop
2026-09-04T00:32:42.947Z,req-d2e27a63-2823-53,conv-bc9dc755-19a,msg-0b418c8d-a99d-59,sales_enablement,Anthropic,claude-sonnet-4,/v1/chat/completions,886,651,233,1119,0.003844,200,,,1312,Provisioned Throughput,usr-0077,app-doc-intelligence,eu-west-1,true,0,stop
2026-09-04T00:32:54.266Z,req-2db9a0dc-5020-51,conv-3f7c1405-11d,msg-2de18020-f1d5-5a,knowledge_search,OpenAI,gpt-5-mini,/v1/chat/completions,536,0,162,698,0.000583,200,,,559,Provisioned Throughput,usr-0109,app-analytics-hub,ap-southeast-1,true,0,stop
2026-09-04T00:32:59.152Z,req-f8ab4abb-3b3b-55,conv-c29567e7-665,msg-47818e2f-7412-5e,knowledge_search,Anthropic,claude-sonnet-4,/v1/chat/completions,693,0,224,917,0.005439,200,,,931,Pay as you go,usr-0150,app-sales-copilot,us-east-1,true,0,stop
2026-09-04T00:33:41.654Z,req-6ff2a76b-a2a0-55,conv-1b783d72-0e3,msg-65818684-4125-59,code_generation,OpenAI,gpt-5-mini,/v1/chat/completions,534,0,499,1033,0.001518,200,,,1251,Pay as you go,usr-0137,app-sales-copilot,eu-west-1,true,0,stop
2026-09-04T00:33:46.391Z,req-1831faab-2be0-54,conv-47d2ced7-f40,msg-1be0caad-0449-5c,document_summarization,OpenAI,gpt-5,/v1/chat/completions,923,346,1304,2227,0.018760,200,,,4651,Provisioned Throughput,usr-0153,app-content-studio,us-west-2,false,1,stop
2026-09-04T00:34:25.886Z,req-b08b3454-0d5f-56,conv-3517355c-53b,msg-ec996b95-5939-5d,sales_enablement,OpenAI,gpt-5,/v1/chat/completions,2126,0,426,2552,0.013956,200,,,1878,Provisioned Throughput,usr-0177,app-analytics-hub,eu-central-1,true,0,stop
2026-09-04T00:37:00.696Z,req-116010c5-78d9-59,conv-31da0d69-2c9,msg-31d43f8b-7df3-5c,customer_support,Anthropic,claude-haiku-3.5,/v1/chat/completions,367,107,78,445,0.000541,200,,,211,Pay as you go,usr-0172,app-enterprise-search,eu-west-1,true,0,stop
2026-09-04T00:39:52.614Z,req-ff7e070e-ba75-5e,conv-56e64216-660,msg-95085a88-bfaa-5a,security_review,Anthropic,claude-sonnet-4,/v1/chat/completions,751,0,239,990,0.004787,200,,,1515,Provisioned Throughput,usr-0222,app-content-studio,eu-west-1,true,0,stop
2026-09-04T00:40:41.624Z,req-d9135496-758e-54,conv-9a8903ad-696,msg-9a893f97-be5b-5e,code_generation,Google,gemini-2.5-pro,/v1/chat/completions,956,0,154,1110,0.003930,200,,,745,Pay as you go,usr-0231,app-support-copilot,eu-west-1,true,0,stop
2026-09-04T00:42:01.366Z,req-ec112ede-86a8-53,conv-82be8c16-733,msg-70cd73cb-ac6b-50,knowledge_search,OpenAI,gpt-5-mini,/v1/chat/completions,403,0,276,679,0.000904,200,,,758,Pay as you go,usr-0131,app-sales-copilot,eu-west-1,false,0,stop
2026-09-04T00:42:14.864Z,req-9cb6d145-17dc-53,conv-fb0cb5ba-df4,msg-ffca2941-c386-55,data_analysis,Azure OpenAI,gpt-4.1,/v1/chat/completions,455,0,272,727,0.002531,200,,,1513,Provisioned Throughput,usr-0137,app-content-studio,us-west-2,false,0,stop
2026-09-04T00:45:48.622Z,req-00f420ff-a762-5a,conv-2510357f-765,msg-c251494c-6110-5e,code_generation,Google,gemini-2.5-pro,/v1/chat/completions,144,116,465,609,0.003930,200,,,1789,Provisioned Throughput,usr-0188,app-support-copilot,eu-west-1,false,0,stop
2026-09-04T00:50:48.170Z,req-efd99ec9-1dd5-5b,conv-129098fc-b5c,msg-3e347793-8bd6-54,code_generation,Google,gemini-2.5-pro,/v1/chat/completions,1439,0,316,1755,0.006757,200,,,1520,Pay as you go,usr-0169,app-enterprise-search,us-west-2,true,0,stop
2026-09-04T00:51:39.407Z,req-30b71b87-fe50-54,conv-5db1e9ee-61f,msg-731c25ab-8c3b-5b,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,1875,0,885,2760,0.005040,200,,,2976,Pay as you go,usr-0160,app-support-copilot,eu-west-1,false,1,stop
2026-09-04T00:52:02.330Z,req-a5ff2984-ca5b-50,conv-bda58254-9f9,msg-b3b148ce-eefa-58,data_analysis,Google,gemini-2.5-flash,/v1/chat/completions,2360,947,42,2402,0.000545,200,,,230,Pay as you go,usr-0049,app-mobile-chat,eu-central-1,true,0,stop
2026-09-04T00:53:35.245Z,req-29ff67b3-7b17-5f,conv-6739f3c9-a3d,msg-6e564ee8-4d20-5e,sales_enablement,OpenAI,gpt-5,/v1/chat/completions,2024,903,398,2422,0.010417,200,,,2028,Provisioned Throughput,usr-0152,app-support-copilot,ap-southeast-1,false,0,stop
2026-09-04T00:54:38.238Z,req-7dc435a8-3dcd-5d,conv-89e437b2-080,msg-77d7fceb-fa31-56,general_chat,OpenAI,gpt-5-mini,/v1/chat/completions,14314,0,307,14621,0.009325,200,,,1705,Pay as you go,usr-0065,app-content-studio,us-east-1,true,0,stop
2026-09-04T00:55:44.952Z,req-bfa6e4f6-8d25-51,conv-8272d74e-9e1,msg-c9de1bf4-6a41-57,data_analysis,OpenAI,gpt-5,/v1/chat/completions,774,0,521,1295,0.011685,200,,,1497,Pay as you go,usr-0088,app-sales-copilot,eu-central-1,true,0,stop
2026-09-04T00:58:36.289Z,req-24315ef4-24eb-5a,conv-cf1d5b69-06b,msg-4b9f317f-55b3-53,general_chat,Azure OpenAI,gpt-4.1,/v1/chat/completions,228,0,301,529,0.002864,200,,,1033,Pay as you go,usr-0135,app-doc-intelligence,us-east-1,false,0,stop
2026-09-04T01:00:01.624Z,req-fa137d8d-a003-5a,conv-2eb2a984-204,msg-db45921d-050a-55,translation,Anthropic,claude-sonnet-4,/v1/chat/completions,388,0,289,677,0.005499,200,,,1622,Pay as you go,usr-0176,app-analytics-hub,us-east-1,true,0,stop
2026-09-04T01:00:35.834Z,req-1ae9928f-00f8-5c,conv-d4fd1a6d-910,msg-9ccd6800-4a61-50,sales_enablement,OpenAI,gpt-5-mini,/v1/chat/completions,926,751,122,1048,0.000419,200,,,524,Provisioned Throughput,usr-0187,app-enterprise-search,us-west-2,true,0,stop
2026-09-04T01:02:03.935Z,req-ae525bda-e1d6-59,conv-71f63c43-a1a,msg-04d2f6ae-e770-5d,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,663,0,413,1076,0.001389,200,,,934,Pay as you go,usr-0027,app-dev-assistant,eu-west-1,false,0,stop
2026-09-04T01:05:37.101Z,req-7d3b9047-0de0-5d,conv-9469c3d9-c09,msg-70b1a484-dc0c-52,content_creation,OpenAI,gpt-5,/v1/chat/completions,2677,0,250,2927,0.017135,200,,,937,Pay as you go,usr-0071,app-content-studio,us-east-1,true,0,stop
2026-09-04T01:07:03.976Z,req-10ff684f-c9e1-51,conv-e5de59e3-9b8,msg-c40c8256-47b8-5a,customer_support,Anthropic,claude-haiku-3.5,/v1/chat/completions,2035,0,491,2526,0.002945,200,,,1620,Provisioned Throughput,usr-0206,app-mobile-chat,us-east-1,false,0,stop
2026-09-04T01:11:56.533Z,req-77508e03-b063-52,conv-6eb8f426-52a,msg-302edf5a-bfb8-53,general_chat,OpenAI,gpt-5-mini,/v1/chat/completions,457,0,272,729,0.000927,200,,,587,Pay as you go,usr-0153,app-mobile-chat,eu-central-1,false,0,stop
2026-09-04T01:16:53.041Z,req-500207a1-84c0-51,conv-a83fa2ba-09b,msg-1c14dacc-c031-5b,translation,Anthropic,claude-sonnet-4,/v1/chat/completions,861,0,393,1254,0.008478,200,,,1651,Pay as you go,usr-0144,app-sales-copilot,eu-west-1,false,0,stop
2026-09-04T01:19:40.130Z,req-069f2358-b4ed-5f,conv-f822b650-e1a,msg-565ba85c-8d78-51,code_generation,OpenAI,gpt-5,/v1/chat/completions,4610,0,122,4732,0.024880,200,,,672,Pay as you go,usr-0183,app-analytics-hub,eu-central-1,true,0,stop
2026-09-04T01:19:48.844Z,req-7b14ca49-eeee-53,conv-6739f3c9-a3d,msg-fd01a28b-8b4b-50,code_generation,Google,gemini-2.5-flash,/v1/chat/completions,159,0,1034,1193,0.001288,200,,,2133,Pay as you go,usr-0197,app-analytics-hub,us-east-1,true,0,stop
2026-09-04T01:21:22.173Z,req-817ac805-69de-56,conv-2eb2a984-204,msg-a3e0cc8d-bf01-55,sales_enablement,OpenAI,gpt-5-mini,/v1/chat/completions,138,0,744,882,0.001868,200,,,2426,Pay as you go,usr-0142,app-sales-copilot,us-west-2,true,0,stop
2026-09-04T01:22:27.011Z,req-d7685fee-9276-5e,conv-ca0ee02d-6e0,msg-781c56d0-6621-51,code_generation,OpenAI,gpt-5,/v1/chat/completions,385,0,385,770,0.007700,200,,,1950,Pay as you go,usr-0042,app-doc-intelligence,eu-west-1,false,0,content_filter
2026-09-04T01:24:37.218Z,req-b731ce2e-261f-5e,conv-c2df9be4-9d0,msg-6bdd2eb6-de98-55,document_summarization,OpenAI,gpt-5-mini,/v1/chat/completions,379,0,72,451,0.000400,200,,,370,Pay as you go,usr-0215,app-content-studio,us-east-1,true,0,stop
2026-09-04T01:25:00.073Z,req-4acf1f52-62dd-55,conv-baad2b51-711,msg-feba959b-f1bc-50,sales_enablement,Google,gemini-2.5-pro,/v1/chat/completions,868,0,360,1228,0.005770,200,,,1749,Pay as you go,usr-0130,app-mobile-chat,us-west-2,false,0,stop
2026-09-04T01:26:39.105Z,req-bedf20d1-431e-55,conv-d50260c3-b4f,msg-2fc42fb5-b6c1-52,security_review,Google,gemini-2.5-flash,/v1/chat/completions,1248,0,483,1731,0.000782,200,,,1166,Provisioned Throughput,usr-0125,app-mobile-chat,eu-west-1,false,0,tool_call
2026-09-04T01:28:45.655Z,req-f905dd61-50ac-50,conv-9df32217-6ef,msg-41fdf3fd-e9ac-5e,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,415,61,78,493,0.000607,200,,,341,Pay as you go,usr-0110,app-support-copilot,us-east-1,false,1,stop
2026-09-04T01:29:42.675Z,req-1eee1df5-9743-50,conv-a8e749bd-8e6,msg-87bd6992-9981-5a,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,1464,0,199,1663,0.001356,200,,,593,Pay as you go,usr-0013,app-enterprise-search,us-east-1,false,0,stop
2026-09-04T01:31:03.898Z,req-1ad4fbd5-bd29-5a,conv-c5dc7ace-93e,msg-f8f57ed4-2b53-50,customer_support,OpenAI,gpt-5-mini,/v1/chat/completions,656,0,139,795,0.000727,200,,,508,Pay as you go,usr-0220,app-mobile-chat,us-east-1,true,0,stop
2026-09-04T01:31:16.064Z,req-89b9e094-221a-50,conv-8b87a5da-907,msg-8f7d18e1-3b74-5e,meeting_assistant,Anthropic,claude-sonnet-4,/v1/chat/completions,1775,0,1229,3004,0.023760,200,,,4164,Pay as you go,usr-0233,app-mobile-chat,eu-west-1,true,0,length
2026-09-04T01:36:27.755Z,req-f251c657-fc61-53,conv-4f468a7a-c69,msg-d86101ee-de1e-5b,general_chat,OpenAI,gpt-5-mini,/v1/chat/completions,1460,0,267,1727,0.001517,200,,,977,Pay as you go,usr-0010,app-analytics-hub,us-east-1,false,0,tool_call
2026-09-04T01:37:13.619Z,req-37327552-537c-59,conv-761d3e07-9d7,msg-ab3dacab-6d7a-5f,document_summarization,Google,gemini-2.5-pro,/v1/chat/completions,808,583,1001,1809,0.010937,200,,,3314,Pay as you go,usr-0052,app-mobile-chat,us-east-1,true,0,stop
2026-09-04T01:40:20.938Z,req-a6670c6b-f646-53,conv-000d8cf4-cc5,msg-18b768e9-4c54-55,code_generation,OpenAI,gpt-5,/v1/chat/completions,526,0,461,987,0.009545,200,,,2171,Pay as you go,usr-0175,app-support-copilot,eu-west-1,false,0,stop
2026-09-04T01:40:27.580Z,req-0a44cae3-f1ff-5d,conv-8e403106-fc4,msg-7f74d063-43c6-59,document_summarization,OpenAI,gpt-5,/v1/chat/completions,8375,0,643,9018,0.042246,200,,,2449,Provisioned Throughput,usr-0177,app-enterprise-search,us-east-1,true,0,tool_call
2026-09-04T01:40:58.263Z,req-3601d519-1e70-53,conv-6cf05b5b-ddf,msg-ab099528-6d34-5c,content_creation,Anthropic,claude-sonnet-4,/v1/chat/completions,202,0,347,549,0.005811,200,,,2110,Pay as you go,usr-0190,app-sales-copilot,ap-southeast-1,false,0,stop
2026-09-04T01:41:08.307Z,req-3ea10ed4-4c54-55,conv-ac558dbc-030,msg-618b2ed2-4962-5f,knowledge_search,OpenAI,gpt-5,/v1/chat/completions,1489,0,324,1813,0.012305,200,,,1460,Pay as you go,usr-0143,app-content-studio,eu-west-1,true,1,tool_call
2026-09-04T01:43:13.480Z,req-f63779ec-6b65-56,conv-f65e62a8-8d1,msg-582f1ec2-d1ce-5f,content_creation,Anthropic,claude-sonnet-4,/v1/chat/completions,1664,0,0,1664,0.004992,502,upstream_error,The upstream model provider returned an error.,5829,Pay as you go,usr-0041,app-content-studio,us-west-2,true,0,error
2026-09-04T01:44:39.664Z,req-ca180eb6-7503-5e,conv-edd7f6a5-7f8,msg-1e42a36c-5eef-53,code_generation,Anthropic,claude-sonnet-4,/v1/chat/completions,121,0,215,336,0.003588,200,,,1533,Pay as you go,usr-0199,app-mobile-chat,eu-west-1,false,0,stop
2026-09-04T01:44:52.104Z,req-b9662e5e-4563-54,conv-f99f1871-560,msg-4f81f36a-23b7-52,data_analysis,Anthropic,claude-sonnet-4,/v1/chat/completions,992,0,78,1070,0.004146,200,,,578,Pay as you go,usr-0176,app-enterprise-search,eu-west-1,true,2,stop
2026-09-04T01:45:02.870Z,req-79e70230-c912-59,conv-bc2e9083-275,msg-06552259-48bb-5d,document_summarization,Anthropic,claude-sonnet-4,/v1/chat/completions,524,0,873,1397,0.014667,200,,,3977,Pay as you go,usr-0124,app-analytics-hub,eu-central-1,true,0,length
2026-09-04T01:45:57.560Z,req-a1e274a0-edf9-5f,conv-294a3f3b-f62,msg-65cce7fe-59de-5d,knowledge_search,OpenAI,gpt-5-mini,/v1/chat/completions,1429,0,807,2236,0.002794,200,,,2331,Pay as you go,usr-0073,app-analytics-hub,eu-west-1,true,0,stop
2026-09-04T01:47:04.971Z,req-18cb7a3f-6228-57,conv-82c44b0d-3a2,msg-058a6786-7eb0-52,security_review,Anthropic,claude-sonnet-4,/v1/chat/completions,1529,794,137,1666,0.004855,200,,,586,Pay as you go,usr-0082,app-enterprise-search,eu-central-1,false,0,stop
2026-09-04T01:47:46.012Z,req-bd4f78b5-6a9b-5f,conv-839dd4a2-237,msg-d53bb501-9e00-55,customer_support,Google,gemini-2.5-flash,/v1/chat/completions,2064,0,0,2064,0.000619,429,rate_limit_exceeded,Request exceeded the configured rate limit.,298,Pay as you go,usr-0074,app-enterprise-search,us-east-1,true,0,error
2026-09-04T01:48:28.347Z,req-00affdef-a33c-51,conv-a3c945ae-7d5,msg-6c3d8702-4f95-5c,data_analysis,OpenAI,gpt-5-mini,/v1/chat/completions,666,0,597,1263,0.001832,200,,,2019,Pay as you go,usr-0204,app-analytics-hub,eu-west-1,true,0,stop
2026-09-04T01:49:16.795Z,req-060519d4-a83e-51,conv-34d84b0a-c79,msg-d298ee32-9f3f-56,knowledge_search,OpenAI,gpt-5,/v1/chat/completions,502,0,86,588,0.003800,200,,,639,Pay as you go,usr-0025,app-analytics-hub,eu-central-1,true,0,tool_call
2026-09-04T01:49:31.516Z,req-889aa1a5-a917-51,conv-566ebe93-2e2,msg-c1902d10-78e1-56,data_analysis,Google,gemini-2.5-flash,/v1/chat/completions,52,0,201,253,0.000257,200,,,426,Pay as you go,usr-0090,app-analytics-hub,us-west-2,true,0,stop
2026-09-04T01:50:04.144Z,req-1f2852b4-0497-5e,conv-8ef5a773-890,msg-70ca9fbf-6409-5e,knowledge_search,Google,gemini-2.5-pro,/v1/chat/completions,609,0,811,1420,0.009633,200,,,3534,Pay as you go,usr-0184,app-content-studio,eu-west-1,true,0,stop
2026-09-04T01:50:14.263Z,req-9f0494ee-12e0-5e,conv-43172e50-5e2,msg-515806a9-218a-50,code_generation,Anthropic,claude-haiku-3.5,/v1/chat/completions,370,119,874,1244,0.003721,200,,,2181,Pay as you go,usr-0010,app-support-copilot,us-west-2,true,0,stop
2026-09-04T01:52:17.891Z,req-ad00bcc1-f9ca-54,conv-7d0838ec-544,msg-1cecd7d1-e1e0-57,sales_enablement,Anthropic,claude-sonnet-4,/v1/chat/completions,466,316,308,774,0.005307,200,,,1014,Pay as you go,usr-0021,app-doc-intelligence,eu-west-1,true,0,stop
2026-09-04T01:55:46.175Z,req-0714740c-1542-5b,conv-13d424af-ddf,msg-931d426f-ae29-5e,code_generation,Azure OpenAI,gpt-4.1,/v1/chat/completions,215,0,354,569,0.003262,200,,,994,Pay as you go,usr-0154,app-analytics-hub,eu-west-1,false,0,stop
2026-09-04T01:56:22.572Z,req-b8be910a-28fc-59,conv-6b05612a-0b3,msg-0d511fca-91fd-5a,code_generation,Azure OpenAI,gpt-4.1,/v1/chat/completions,850,689,329,1179,0.003299,200,,,1843,Pay as you go,usr-0205,app-content-studio,eu-west-1,true,0,stop
2026-09-04T01:58:13.372Z,req-933e097d-9906-56,conv-6ca7ea8e-bca,msg-06afeaa2-101d-5c,document_summarization,Anthropic,claude-haiku-3.5,/v1/chat/completions,683,170,458,1141,0.001867,200,,,1626,Provisioned Throughput,usr-0163,app-support-copilot,us-east-1,false,0,stop
2026-09-04T02:03:06.841Z,req-bbcfd378-c3c8-51,conv-c63b2258-a50,msg-22b47cfd-331c-51,sales_enablement,OpenAI,gpt-5-mini,/v1/chat/completions,507,0,441,948,0.001117,200,,,1459,Provisioned Throughput,usr-0011,app-sales-copilot,eu-west-1,true,0,length
2026-09-04T02:06:39.430Z,req-db796975-9686-55,conv-db792393-d1f,msg-92b3d77b-d9af-5e,data_analysis,Azure OpenAI,gpt-4.1,/v1/chat/completions,448,0,330,778,0.003536,200,,,1185,Pay as you go,usr-0145,app-dev-assistant,us-east-1,false,0,stop
2026-09-04T02:08:56.473Z,req-12b2eea1-d337-5d,conv-0ab92250-d1d,msg-0688e328-54f0-5f,translation,OpenAI,gpt-5-mini,/v1/chat/completions,1394,0,118,1512,0.001120,200,,,556,Pay as you go,usr-0221,app-content-studio,eu-west-1,false,0,stop
2026-09-04T02:10:15.523Z,req-134c938a-2b6e-55,conv-a8e85fe7-fea,msg-1c7cf931-6e93-5b,data_analysis,Google,gemini-2.5-pro,/v1/chat/completions,217,0,103,320,0.001289,200,,,368,Provisioned Throughput,usr-0011,app-analytics-hub,eu-west-1,false,0,stop
2026-09-04T02:11:02.077Z,req-793a986c-6a28-5d,conv-2fc695af-ede,msg-a76bb622-452b-5e,knowledge_search,Google,gemini-2.5-flash,/v1/chat/completions,732,586,242,974,0.000378,200,,,476,Pay as you go,usr-0118,app-content-studio,eu-central-1,false,1,stop
2026-09-04T02:16:25.093Z,req-906f18cf-d9ed-5f,conv-6ca7ea8e-bca,msg-886ce5bb-efac-5e,code_generation,OpenAI,gpt-5-mini,/v1/chat/completions,6440,0,554,6994,0.005194,200,,,1640,Pay as you go,usr-0212,app-support-copilot,ap-southeast-1,true,1,stop
2026-09-04T02:16:31.110Z,req-34f1bd8c-3164-59,conv-b242ef23-c3b,msg-039d58d9-8479-59,content_creation,OpenAI,gpt-5-mini,/v1/chat/completions,73,50,602,675,0.001466,200,,,1351,Pay as you go,usr-0022,app-sales-copilot,eu-west-1,true,0,length
2026-09-04T02:17:18.278Z,req-68b74373-73f5-5d,conv-422e671e-462,msg-d8a81a05-42ab-54,security_review,Anthropic,claude-haiku-3.5,/v1/chat/completions,569,0,1276,1845,0.004559,200,,,3937,Provisioned Throughput,usr-0008,app-mobile-chat,eu-west-1,false,0,stop
